Date,next day,Precip Type,Temperature (C),Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Pressure (millibars)
2006/8/30,Partly Cloudy,rain,12.84201389,12.84201389,0.886875,11.84658125,256.75,11.65740625,1011.82375
2006/8/31,Partly Cloudy,rain,13.16777778,13.16777778,0.807,17.10625,279.7,12.80755,1017.502
2006/9/1,Partly Cloudy,rain,15.3425,15.3425,0.7105,10.51008,279.45,12.08627,1020.3945
2006/9/2,Mostly Cloudy,rain,18.03068783,18.03068783,0.753809524,4.4988,215.2380952,10.3132,1018.899048
2006/9/3,Partly Cloudy,rain,19.9031401,19.9031401,0.732608696,8.1466,205.6086957,10.2109,1019.332609
2006/9/4,Partly Cloudy,rain,22.94853801,23.05701754,0.711052632,12.39784737,250.5263158,12.34361579,1019.322105
2006/9/5,Partly Cloudy,rain,20.04814815,20.04814815,0.706666667,12.42276,298.8666667,13.06890667,1020.194667
2006/9/6,Partly Cloudy,rain,18.47333333,18.47333333,0.652,9.86286,294.95,11.20882,1020.6065
2006/9/7,Partly Cloudy,rain,19.65833333,19.66458333,0.70625,6.9853875,145.875,10.52135,1018.346667
2006/9/8,Partly Cloudy,rain,16.5745098,16.5745098,0.727647059,11.99165882,238.5294118,12.71521176,1018.79
2006/9/9,Clear,rain,15.06319444,15.02083333,0.667916667,4.623383333,189.9583333,12.33997917,1027.80625
2006/9/10,Clear,rain,15.38459596,15.33813131,0.656363636,8.407127273,114,11.54662727,1029.379545
2006/9/11,Partly Cloudy,rain,16.37013889,16.28865741,0.649166667,4.542883333,92.5,11.92942917,1027.59125
2006/9/12,Mostly Cloudy,rain,16.9457672,16.8989418,0.633333333,6.587966667,89.42857143,9.269766667,1025.698095
2006/9/13,Partly Cloudy,rain,19.02631579,19.02631579,0.546315789,12.64188947,106.7894737,11.79791053,1023.074737
2006/9/14,Mostly Cloudy,rain,18.92719298,18.90233918,0.571052632,15.27635789,132.1578947,12.05635789,1018.946316
2006/9/15,Mostly Cloudy,rain,19.68830409,19.68830409,0.54,14.18748947,105.2105263,12.44784211,1015.425263
2006/9/16,Overcast,rain,20.94722222,20.94722222,0.532777778,14.34688889,101.7777778,11.82634444,1015.070556
2006/9/17,Mostly Cloudy,rain,19.69047619,19.69047619,0.634285714,16.52205,121.0714286,12.05315,1014.164286
2006/9/18,Overcast,rain,19.50877193,19.50877193,0.702105263,12.08008421,139.4736842,11.88010526,1012.099474
2006/9/19,Partly Cloudy,rain,17.50034722,17.50034722,0.909375,6.7599875,134.5625,8.5792875,1012.81375
2006/9/20,Partly Cloudy,rain,18.03496732,18.03496732,0.887058824,9.5312,301.9411765,5.705082353,1016.307647
2006/9/21,Partly Cloudy,rain,18.27070707,18.27070707,0.735454545,11.05630909,59.18181818,10.48256364,1019.630455
2006/9/22,Mostly Cloudy,rain,16.64490741,16.64490741,0.600833333,15.37080417,76.16666667,11.555775,1018.099167
2006/9/23,Partly Cloudy,rain,16.36689815,16.075,0.68625,11.33708333,75.125,11.99785417,1018.782917
2006/9/24,Clear,rain,16.52569444,16.52569444,0.73875,5.36935,130.9583333,10.9178125,1018.332083
2006/9/25,Partly Cloudy,rain,18.46759259,18.46759259,0.667083333,10.05981667,111,10.76821667,1015.014167
2006/9/26,Mostly Cloudy,rain,19.10787037,19.07708333,0.593333333,10.428775,84.20833333,11.82679167,1012.325417
2006/9/27,Partly Cloudy,rain,17.52430556,17.52430556,0.774583333,4.737425,124.5833333,11.55175,1012.5675
2006/9/28,Clear,rain,16.8974537,16.8974537,0.784583333,6.750595833,216.9583333,10.86414583,1011.672083
2006/9/29,Partly Cloudy,rain,16.87546296,16.87546296,0.783333333,4.520075,234.625,8.803345833,1014.245833
2006/9/30,Mostly Cloudy,rain,17.77777778,17.77777778,0.76375,2.750416667,133.4583333,7.783679167,1016.492917
2006/10/1,Mostly Cloudy,rain,18.15162037,18.15162037,0.737083333,6.6955875,165.0416667,9.8049,1017.362917
2006/10/2,Partly Cloudy,rain,18.71087963,18.71087963,0.77375,9.802216667,188.0416667,11.16870417,1016.558333
2006/10/3,Partly Cloudy,rain,19.27836257,19.26812865,0.721052632,14.18325263,182.9473684,9.668473684,1010.574737
2006/10/4,Mostly Cloudy,rain,17.9647343,17.9647343,0.776521739,8.6905,229.7826087,11.4401,1010.723913
2006/10/5,Partly Cloudy,rain,14.06944444,14.06944444,0.863333333,6.4057875,259.4166667,10.31205,1018.761667
2006/10/6,Partly Cloudy,rain,12.81296296,12.62638889,0.75375,7.590479167,264.9583333,10.13495,1021.113333
2006/10/7,Mostly Cloudy,rain,12.06666667,11.94907407,0.792083333,5.430395833,137.0416667,9.287016667,1017.64625
2006/10/8,Clear,rain,12.78985507,12.50990338,0.81173913,9.3478,245.5217391,11.8979,1021.475217
2006/10/9,Clear,rain,12.84490741,12.56458333,0.754583333,6.323945833,140.4583333,9.9960875,1024.575833
2006/10/10,Partly Cloudy,rain,12.7625,12.6849537,0.765833333,5.38545,159.7916667,10.2456375,1024.495417
2006/10/11,Partly Cloudy,rain,13.82337963,13.66365741,0.736666667,7.697141667,108.5,10.5193375,1022.43375
2006/10/12,Partly Cloudy,rain,13.85096618,13.62681159,0.671304348,10.0884,132.4347826,12.2353,1024.042609
2006/10/13,Partly Cloudy,rain,11.85648148,11.83240741,0.753333333,2.7953625,90.75,10.6038625,1027.955417
2006/10/14,Partly Cloudy,rain,11.83449074,11.5287037,0.769166667,4.402679167,145.375,8.884516667,1029.717917
2006/10/15,Clear,rain,11.74583333,11.62592593,0.777916667,6.902204167,256.7083333,8.9294625,1025.4375
2006/10/16,Clear,rain,10.03429952,8.604347826,0.632173913,17.5924,59.17391304,11.2287,1023.887826
2006/10/17,Clear,rain,5.788888889,4.643055556,0.670833333,6.8847625,126.5833333,11.79459167,1025.439167
2006/10/18,Partly Cloudy,rain,7.337268519,6.15,0.685833333,9.839783333,136.0416667,11.17809583,1021.567917
2006/10/19,Mostly Cloudy,rain,8.335185185,6.655787037,0.60125,15.3251875,141.7916667,11.17474167,1016.06
2006/10/20,Mostly Cloudy,rain,9.370833333,8.053935185,0.69375,10.45158333,156.7083333,11.7992875,1012.20625
2006/10/21,Mostly Cloudy,rain,14.18726852,13.77615741,0.594583333,8.5309875,154.7083333,12.02804167,1011.355
2006/10/22,Mostly Cloudy,rain,13.64791667,13.64791667,0.863333333,7.505954167,145.2083333,11.69597917,1014.177917
2006/10/23,Mostly Cloudy,rain,16.77337963,16.725,0.744583333,11.87710417,179.5833333,10.78230417,1012.735
2006/10/24,Mostly Cloudy,rain,18.09837963,18.09837963,0.718333333,12.8095625,195.375,10.98288333,1010.012083
2006/10/25,Mostly Cloudy,rain,13.85138889,13.82962963,0.789166667,6.984045833,233.5416667,11.30354167,1018.293333
2006/10/26,Clear,rain,14.4557971,14.38550725,0.677391304,7.2135,117.9565217,11.7649,1022.501739
2006/10/27,Partly Cloudy,rain,14.71018519,14.44351852,0.71875,7.769591667,201.75,10.66759167,1022.4275
2006/10/28,Mostly Cloudy,rain,13.94444444,13.81811594,0.822173913,10.0212,297.5217391,8.5547,1023.651304
2006/10/29,Partly Cloudy,rain,13.20833333,13.20833333,0.9085,10.95766,228.6,8.02102,1013.7415
2006/10/30,Mostly Cloudy,rain,3.792361111,1.033333333,0.610625,13.93354375,135.5625,11.98343125,1021.494375
2006/10/31,Overcast,rain,2.109027778,0.3375,0.654166667,7.048445833,181.6666667,11.14790833,1021.950833
2006/11/1,Partly Cloudy,rain,4.400462963,2.17962963,0.8325,9.7223875,233.2916667,8.3498625,1011.875
2006/11/2,Partly Cloudy,rain,1.663333333,-2.952222222,0.655333333,19.63341333,307.4,11.592,1017.916667
2006/11/3,Partly Cloudy,snow,-1.259027778,-5.499305556,0.745,13.4736875,303.5833333,12.03609167,1023.234167
2006/11/4,Overcast,rain,0.146990741,-4.594212963,0.745416667,17.94814583,279.4583333,9.902170833,1026.911667
2006/11/5,Overcast,rain,5.729012346,1.987037037,0.803333333,20.40764444,260.3333333,8.191322222,1021.023333
2006/11/6,Partly Cloudy,rain,9.945185185,8.212962963,0.781333333,21.94537333,298.6,12.26283333,1021.626667
2006/11/7,Clear,rain,8.180917874,6.767391304,0.743913043,14.9156,251.3913043,9.9225,1024.808261
2006/11/8,Clear,rain,6.881944444,6.227314815,0.817083333,6.6271625,186.125,4.6871125,1025.604583
2006/11/9,Clear,rain,10.52962963,9.74212963,0.772916667,12.44865417,250.3333333,9.223958333,1022.5775
2006/11/10,Mostly Cloudy,rain,4.961111111,2.367836257,0.722631579,14.2324,284.5789474,12.35208947,1029.575789
2006/11/11,Overcast,rain,4.282407407,1.436111111,0.740833333,12.90347917,213.375,12.18300417,1025.474583
2006/11/12,Partly Cloudy,rain,5.444444444,3.158730159,0.848571429,10.61066667,221.952381,11.37963333,1012.038095
2006/11/13,Mostly Cloudy,rain,4.760457516,1.599019608,0.782352941,14.8442,239.9411765,12.98607059,1013.674706
2006/11/14,Partly Cloudy,rain,9.364583333,8.261111111,0.77625,11.8918625,229.2083333,11.84155,1016.446667
2006/11/15,Partly Cloudy,rain,10.18888889,9.491898148,0.792083333,8.735591667,207.0833333,9.009291667,1021.893333
2006/11/16,Partly Cloudy,rain,11.02106481,10.08703704,0.754166667,11.56852083,178.25,8.9455625,1020.732917
2006/11/17,Mostly Cloudy,rain,11.69490741,11.04351852,0.7125,10.95135417,158.375,9.703604167,1019.75
2006/11/18,Mostly Cloudy,rain,10.95578704,10.04375,0.722083333,11.6423125,155.2083333,9.937054167,1022.34125
2006/11/19,Clear,rain,10.34699074,9.364351852,0.786666667,11.8274625,165.2916667,8.366633333,1023.980833
2006/11/20,Overcast,rain,8.824444444,7.608611111,0.8435,9.75499,150.1,6.535795,1019.383
2006/11/21,Mostly Cloudy,rain,8.678787879,7.118434343,0.916818182,11.34171818,157.8181818,5.121995455,1010.621818
2006/11/22,Overcast,rain,9.2,7.584090909,0.835,15.17790909,121.3636364,10.80236818,1001.57
2006/11/23,Foggy,rain,8.759722222,7.308101852,0.9275,11.27737917,162.8333333,5.753066667,1007.389167
2006/11/24,Partly Cloudy,rain,6.575462963,5.319907407,0.944583333,7.765566667,133.125,3.045583333,1018.617083
2006/11/25,Partly Cloudy,rain,9.153935185,7.619212963,0.83875,16.13957917,151.375,8.063416667,1021.568333
2006/11/26,Clear,rain,9.179861111,7.785416667,0.849583333,11.85496667,143.5833333,9.309154167,1025.97375
2006/11/27,Foggy,rain,6.269212963,5.668518519,0.895833333,4.130991667,51.04166667,3.3749625,1028.239583
2006/11/28,Foggy,rain,3.848842593,3.568055556,0.979583333,3.969320833,101.8333333,0.503125,1028.41
2006/12/1,Mostly Cloudy,rain,6.369444444,6.369444444,0.945,3.8801,120.5,4.01695,1034.77
2006/12/2,Foggy,rain,4.93912037,3.787962963,0.869583333,6.588925,128.9166667,6.3776125,1030.567083
2006/12/3,Overcast,rain,1.624768519,-0.362731481,0.944583333,8.8006625,133,3.2683,1023.820833
2006/12/4,Foggy,rain,8.089583333,6.712268519,0.829583333,10.27649583,199.5416667,9.132725,1015.499167
2006/12/5,Clear,rain,7.340277778,6.041666667,0.95125,8.357241667,171.5,3.309220833,1018.342083
2006/12/6,Partly Cloudy,rain,8.243287037,6.272916667,0.873333333,14.36388333,154.5,7.115529167,1016.591667
2006/12/7,Partly Cloudy,rain,7.4875,6.128935185,0.863333333,7.840029167,153.2916667,8.918729167,1017.525
2006/12/8,Partly Cloudy,rain,8.862037037,7.468981481,0.819166667,13.58035,147.8333333,8.031216667,1015.915833
2006/12/9,Clear,rain,9.595169082,7.882850242,0.75173913,20.1306,151.3913043,10.2193,1014.626087
2006/12/10,Foggy,rain,6.066666667,4.163888889,0.911666667,9.905525,239.4583333,10.23691667,1026.053333
2006/12/11,Foggy,rain,2.784722222,1.953009259,0.916666667,4.5663625,186.4166667,6.211245833,1031.23875
2006/12/12,Foggy,rain,1.398842593,-1.362037037,0.970416667,9.816975,159.7083333,1.214208333,1029.645833
2006/12/15,Foggy,snow,-1.393055556,-1.393055556,0.98,2.990575,51.75,0.161,1034.5325
2006/12/16,Foggy,snow,-1.302314815,-1.968055556,0.975,4.171241667,141.9166667,0.256258333,1031.22625
2006/12/17,Overcast,rain,-0.43912037,-1.318287037,0.981666667,4.713945833,119.2083333,1.053208333,1027.620833
2006/12/18,Overcast,rain,1.90530303,-1.826767677,0.933181818,15.20205909,63.86363636,4.690222727,1024.006364
2006/12/19,Mostly Cloudy,rain,2.237268519,-2.241435185,0.891666667,19.04965417,25.25,7.356358333,1025.45625
2006/12/20,Clear,rain,0.711574074,-2.252314815,0.810833333,11.18145,290.3333333,9.397033333,1031.55
2006/12/24,Overcast,rain,2.247222222,-0.709722222,0.87125,10.9459875,264.5,4.0089,1034.04875
2006/12/25,Foggy,rain,2.384027778,0.199074074,0.924166667,8.661129167,275.375,5.291533333,1032.153333
2006/12/26,Foggy,snow,-0.193055556,-0.193055556,0.9625,2.56795,215.75,3.51785,1034.125
2006/12/27,Foggy,snow,-5,-7.9,0.96,6.3112,169,0.805,1034.7
2006/12/28,Foggy,snow,-4.655555556,-7.563425926,0.965833333,7.316108333,194.5,0.816404167,1030.871667
2006/12/29,Clear,snow,-1.099691358,-3.743209877,0.929444444,8.429244444,274.3333333,4.2826,1029.896111
2006/12/31,Overcast,snow,-2.798611111,-6.880555556,0.935,10.9319,148.5,5.268725,1034.4025
2007/1/1,Overcast,rain,3.806712963,0.455555556,0.892083333,14.58794167,186.9166667,7.440883333,1025.120417
2007/1/2,Partly Cloudy,rain,2.999516908,0.615942029,0.926521739,10.6274,263.6956522,10.4636,1017.366087
2007/1/3,Mostly Cloudy,rain,2.800966184,-0.784057971,0.825652174,16.7566,315.4782609,12.2108,1022.058696
2007/1/4,Mostly Cloudy,rain,2.37173913,0.278985507,0.863478261,8.9103,207.4782609,11.7663,1021.961304
2007/1/5,Mostly Cloudy,rain,5.626157407,2.931944444,0.822083333,13.78428333,249.6666667,9.788129167,1020.088333
2007/1/6,Clear,rain,6.998550725,5.057246377,0.815652174,11.5129,245.2608696,10.1255,1024.615652
2007/1/7,Overcast,rain,4.714583333,2.327083333,0.881666667,11.0224625,206.9583333,6.3112,1022.545833
2007/1/8,Partly Cloudy,rain,5.783091787,4.066666667,0.892173913,9.6411,188.4782609,8.8844,1020.325217
2007/1/9,Partly Cloudy,rain,7.309490741,5.983101852,0.871666667,8.4021875,191.25,10.38517083,1022.034167
2007/1/10,Mostly Cloudy,rain,8.970601852,7.788888889,0.83875,11.02112083,180.5833333,10.57099167,1025.814583
2007/1/11,Overcast,rain,7.285648148,5.368287037,0.89375,12.465425,212.9583333,8.955625,1021.701667
2007/1/12,Mostly Cloudy,rain,5.557777778,2.793333333,0.821333333,13.57659333,254.6,11.58985333,1019.389333
2007/1/13,Partly Cloudy,rain,7.226157407,5.147916667,0.71625,13.91375417,226.75,11.71409167,1024.250833
2007/1/14,Clear,rain,7.189583333,5.721064815,0.745833333,12.69216667,249.0416667,11.7389125,1026.195833
2007/1/15,Clear,rain,4.3875,2.590972222,0.760833333,9.970595833,248.6666667,10.42475,1032.720833
2007/1/16,Clear,rain,1.856712963,-0.702777778,0.849166667,9.260183333,169.5,7.925225,1027.671667
2007/1/17,Clear,rain,3.221990741,0.792592593,0.85625,9.503025,177.3333333,6.577520833,1026.002917
2007/1/18,Mostly Cloudy,rain,6.381746032,3.936904762,0.83,17.17755,195.3571429,8.51575,1018.487857
2007/1/19,Mostly Cloudy,rain,8.276190476,5.76031746,0.834285714,21.2014,298.1428571,13.1997,1010.725714
2007/1/20,Clear,rain,7.325120773,5.411835749,0.794347826,12.9297,207.2608696,9.8217,1019.613478
2007/1/21,Overcast,rain,7.826086957,6.563285024,0.848695652,7.4431,209.8695652,8.1375,1016.401739
2007/1/22,Overcast,rain,6.234299517,4.696135266,0.762173913,8.2292,139.5652174,11.9126,1019.683043
2007/1/23,Mostly Cloudy,rain,6.293981481,4.006018519,0.884583333,12.75992083,75.875,10.1248875,1008.7075
2007/1/24,Overcast,rain,2.698765432,-0.686419753,0.897777778,13.90861111,282.2222222,10.33083333,1001.044444
2007/1/25,Partly Cloudy,snow,-0.665217391,-4.870048309,0.809130435,14.4998,288.4347826,11.5997,1014.090435
2007/1/26,Clear,snow,-2.493287037,-3.325231481,0.793333333,4.5422125,246.875,10.46164583,1022.387083
2007/1/27,Mostly Cloudy,snow,-1.968954248,-5.538562092,0.832352941,12.32502353,250.4705882,7.860588235,1018.087059
2007/1/28,Mostly Cloudy,rain,1.204589372,-3.786714976,0.736956522,20.7984,254.4782609,11.9175,1022.767826
2007/1/29,Mostly Cloudy,rain,3.729365079,0.04047619,0.742142857,17.7468,258.6428571,12.83285,1014.670714
2007/1/30,Partly Cloudy,rain,3.926797386,0.658823529,0.77,16.18334118,273.3529412,12.37521765,1019.202941
2007/1/31,Clear,rain,3.258101852,0.341898148,0.781666667,12.16690417,232.5416667,12.1011625,1020.86375
2007/2/1,Clear,rain,2.632638889,-1.375,0.81625,17.2531625,275.75,14.0553,1017.93
2007/2/2,Mostly Cloudy,rain,2.23287037,0.041203704,0.747083333,8.8570125,263.2916667,11.65774167,1027.427083
2007/2/3,Mostly Cloudy,rain,2.628431373,-0.578431373,0.848823529,15.24859412,268.9411765,10.66104118,1022.662941
2007/2/4,Mostly Cloudy,rain,1.972916667,-1.236805556,0.746666667,13.19126667,280.5,12.00590417,1024.4575
2007/2/5,Overcast,rain,2.104398148,-0.494212963,0.7625,11.88515417,216.2916667,12.08774583,1017.371667
2007/2/6,Mostly Cloudy,rain,5.101449275,3.27173913,0.731304348,9.1504,185.5652174,11.8867,1007.416522
2007/2/7,Mostly Cloudy,rain,6.071064815,4.424305556,0.822916667,8.482016667,180.4166667,10.91244583,1006.091667
2007/2/8,Overcast,rain,7.671717172,5.963888889,0.783636364,13.97845909,194.5,10.01273636,1006.066364
2007/2/9,Mostly Cloudy,rain,6.961805556,6.030092593,0.8775,7.0819875,206.4166667,9.250120833,1009.53625
2007/2/10,Foggy,rain,7.105324074,6.521296296,0.907083333,6.831766667,95.58333333,7.2912875,1010.780417
2007/2/11,Foggy,rain,7.613194444,7.443287037,0.967916667,3.061683333,205.375,1.388625,1010.908333
2007/2/12,Overcast,rain,7.301157407,5.166203704,0.94875,12.24539167,185.9166667,4.6529,1007.515
2007/2/13,Partly Cloudy,rain,6.88587963,4.734953704,0.936666667,12.13202083,215.0416667,9.839783333,1002.071667
2007/2/14,Overcast,rain,6.999537037,5.422916667,0.789166667,13.21273333,273.5833333,12.21319167,1013.029583
2007/2/15,Mostly Cloudy,rain,6.148611111,4.172685185,0.878333333,10.5616,212.875,9.791483333,1016.130833
2007/2/16,Overcast,rain,5.061111111,3.408101852,0.848333333,7.871558333,199.1666667,11.87039583,1022.67125
2007/2/17,Partly Cloudy,rain,2.697916667,0.05787037,0.903333333,10.63941667,75.70833333,9.367516667,1028.165417
2007/2/18,Partly Cloudy,rain,2.470138889,-1.500462963,0.785,16.6735625,154.375,11.3666,1026.142917
2007/2/19,Partly Cloudy,rain,2.489351852,0.774537037,0.865833333,6.688208333,226.5,8.137879167,1016.882083
2007/2/20,Mostly Cloudy,rain,3.807004831,3.375603865,0.826086957,4.7964,173.8695652,6.1943,1017.028696
2007/2/21,Mostly Cloudy,rain,6.934490741,6.484722222,0.834166667,6.372245833,119.2083333,8.44445,1017.939167
2007/2/22,Partly Cloudy,rain,8.380092593,7.400694444,0.862083333,10.46634167,227.375,8.622220833,1013.850833
2007/2/23,Mostly Cloudy,rain,3.521527778,1.433796296,0.8675,8.882504167,124.4583333,5.869791667,1016.9375
2007/2/24,Mostly Cloudy,rain,0.695555556,-3.866666667,0.696666667,18.04702667,146.9333333,11.30756667,1020.315333
2007/2/25,Overcast,snow,0.566239316,-4.506837607,0.581538462,20.70088462,147,11.52512308,1017.21
2007/2/26,Partly Cloudy,rain,2.838492063,0.08968254,0.910714286,12.2981,247.1428571,5.47055,1010.115
2007/2/27,Overcast,rain,4.453703704,2.665509259,0.837083333,9.969254167,275.7916667,8.507508333,1013.485417
2007/2/28,Mostly Cloudy,rain,6.192929293,3.969949495,0.782727273,12.78193636,208.9090909,11.44563636,1010.035909
2007/3/1,Overcast,rain,10.71859903,9.728985507,0.756956522,15.3076,202.0434783,12.2976,1007.337391
2007/3/2,Overcast,rain,7.833333333,5.939351852,0.867083333,11.62889583,233.375,12.10451667,1006.75875
2007/3/3,Partly Cloudy,rain,6.327248677,4.010846561,0.887619048,12.9283,209.3333333,8.916333333,1011.255714
2007/3/4,Clear,rain,5.445299145,3.041880342,0.790769231,13.91411538,297.6153846,11.61800769,1021.473077
2007/3/5,Partly Cloudy,rain,4.89589372,3.585024155,0.727391304,9.0111,153.5652174,10.6246,1026.361739
2007/3/6,Mostly Cloudy,rain,7.617460317,6.476984127,0.657142857,10.56083333,129.0952381,11.8979,1024.776667
2007/3/7,Mostly Cloudy,rain,10.23055556,8.965277778,0.6465,17.461255,155.15,12.269005,1014.597
2007/3/8,Mostly Cloudy,rain,10.08358586,9.005555556,0.664545455,14.23679091,162.6363636,11.71055455,1016.266818
2007/3/9,Overcast,rain,8.575845411,7.622222222,0.814347826,7.8526,266.3913043,9.632,1023.433913
2007/3/10,Mostly Cloudy,rain,8.169212963,6.791666667,0.84375,8.8389,157.5,10.15172083,1026.710417
2007/3/11,Partly Cloudy,rain,8.162037037,6.662268519,0.709583333,13.53272083,206.0416667,11.394775,1031.215833
2007/3/12,Clear,rain,8.235648148,7.822685185,0.6675,6.582216667,258.75,9.558033333,1029.57875
2007/3/13,Clear,rain,10.52152778,10.21574074,0.698333333,8.8067,195.4583333,12.00322083,1026.27125
2007/3/14,Partly Cloudy,rain,10.06481481,9.833796296,0.6975,4.402679167,179.1666667,9.433258333,1026.115833
2007/3/15,Clear,rain,9.307004831,8.214975845,0.616521739,13.0648,92.7826087,11.2532,1026.425217
2007/3/16,Clear,rain,7.335648148,7.189583333,0.654583333,3.63055,191.125,10.83261667,1024.037083
